text,value
@TRUE EDUCATION insight  thanks,0.0
Excellent  sir,0.0
@Gokulakannan thanks bro,0.0
Very helpfull get for my present time,0.0
You Are Very Good Explainer i like your efforts for us thank you very much,0.0
Thanks bro ..,0.0
Your clarification is too good <br>Thank u so much for giving such information about it,0.0
Thank uh so much sir,0.0
Thank you sir❤️,0.0
Name and AIR is enough to describe you...KD37....Excellent. Carry on,0.0
yeah there are good chances... But probability is less for circuit branches thambi..,0.0
Sandeep is superstar 😂❤,0.0
@AgriVibes thanks bro for your reply,0.0
💯👍🇮🇳❤️,0.0
placement is somewhat good. but coaching and others are super,0.0
Thanks air giving me the motivation to fight at this moment,0.0
Thanks for the suggestion. I will upload soon.,0.0
I needed this very much. Thank you,0.0
Thankyou so much sir very detailed information ❤️,0.0
Very nice sir ✊✊👌👌 and thanks 😊 🙏,0.0
Thanku😊,0.0
"THANK YOU SIR FOR EVERYTHING, YOU ARE THE BEST!!❤️❤️",0.0
Thank you so much Sir,0.0
@Aryan Gaming I love chem,0.0
yeah.. there is a good probability that you may get IT department.. Apply for both CSE and IT..,0.0
Yeahh Good chances of getting ECE or CIVIL.,0.0
Super Anna thanks,0.0
THANK YOU VERY MUCH,0.0
Anna thank you for the video but lateral entry ku solluga...,0.0
Thanku bhaiya aise hi aap hme guide krte rahiye,0.0
Can u provide me channel link ? thank so much again 😇,0.0
Thank you ❤,0.0
Thank you bhai 😊,0.0
Thanks  Di Aapne bata Diya Mera to sar hi dard kar raha tha Ab mai kya lu aapne mere ko bata Diya thanks Di  ❤❤❤❤❤❤❤❤❤❤,0.0
KA 29  nice .tamil theriuma,0.0
@DINESH PRABHU thank you bro,0.0
Best motivation ever thank you sir ..,0.0
@Govind Yadav okay! Thank you!!,0.0
Sir mera akhhe bandh tha.... Thank you so much sir apne khol diye.... Love from Kolkata.,0.0
Thank u sir 🙏🙏🙏,0.0
thanks big brother,0.0
Thankyou sir kafi achha laga...ye sun kar,0.0
Thanks dude,0.0
"@Sleeping is the ultimate Solution of every problem cse ke 10sub wo bhi gate ke liye maths n aptitude, electrical semester kaise kr lete ho bhai Full time bhi nhi mil pata class bhi jana padta hai ..great, engineers can do anything except their engineering..",0.0
"@SNEHA🔥 thank you, because people say only doctors can do anything and engineers are begging, which is not true",0.0
❤️❤️❤️ loved because u Said my 3 mistakes in this video🤣,0.0
Superb sir 👌 absolutely true 👍..,0.0
"true he is very simple and humble and that statement says it , maths is no invention it&#39;s a discovery , he says he was lucky to stumble upon , for that to happen one needs full presence in the moment , and this man masters it truly , he know every human have a average of 70yrs to live and in that time , what we contribute will matter , more or less big or small , and our arrogance pride and ego will be of no relevance , such people who have achieved so much have done so many big things are still really humble and that&#39;s the trait which is not very common , people often brag and live with pride of their small wins and fail to rise above it , we are all very small creatures contributing in a bigger consciousness so let&#39;s do our best , i am a cs student and i admire this guy a lot",0.0
Thanks mem for this information 👍🙏🏾,0.0
Bro BCA best illa BE computer engineering best sollunga bro,0.0
Thanks sir hame is video se sari jankari mil gayi h hamne yanha puchha to unhone bataya ki tum ye nahi kar paoge ye bahut kathin h b tech,0.0
Love you mam thanks for this amazing content 💝,0.0
"Hi<br>I am in 1st semester of btech computer science. What I should do from now to crack gate with good rank? And tips, advice, suggestions and etc.",0.0
Ill be taking admission to a private college this year.(cse ofc) <br>I was thinking to create a group of students like me (if such group exists invite me pls) it would be great place to share the knowledge accumulated by individual.<br>As I&#39;m completely clueless where to start…which place is best etc.,0.0
thanks a lot sir for such amazing content,0.0
Ni COMMERCE WALE ARTS WALE. OR BIO WALE SAB B TECH / BE KAR SAKTE HE 💯no issue 👍me bio se hu...next. Year diploma me admission leke b tech lateral entry se cse me admission me lunga...simple 👍good luck💯,0.0
Thanks and most welcome.,0.0
Very great knowledge sir thanks a lot of,0.0
"Perfect explanation , thank you sir ❤️",0.0
Thanks sir ✌️✌️,0.0
@Amaan Ali khan thanks,0.0
Nice ❤️,0.0
Thanks you sir 😊<br>For motivation,0.0
Sir i am following your maths recorded. Your voice is so good. I love to listing you,0.0
Good luck,0.0
"this video rlly helped me a lot , thanks Akash sir",0.0
Wow I&#39;m just starting to learn some serious programming. And this could not have come at a better time.<br>Thanks!,0.0
Wah kya baat hai 😍😍😍Nice explanation,0.0
"@Tom K Thanks, man. In FreeCodeCamp I did the Responsive Web Design and the Javascript and Data Structures one, from there I did some of the Michael Harlt courses, he has a monthly subscription that gives you access to of a lot of excellent books that he wrote. Also, you can check the Wes Bos courses. <br>And I don&#39;t know man... keep on grinding and eventually you will get it fs💪",0.0
Thankyou very much sir,0.0
Great explanation,0.0
@GATE CSE LECTURES BY AMIT KHURANA ok sir thank you so much for this initiative,0.0
These short videos are really helpful sir .Thanks a lot,0.0
Thank you sir 🙏🙏...Aapki Speaking style bahut achhi hai😁,0.0
Good sir nice sir,0.0
"Yes, good job offers you will get",0.0
Thank you .... very informative video🤗  full explanation ...,0.0
Thank you sir 👍🏻,0.0
Thank you sir 👌,0.0
Thank you sir For giving solutions😎,0.0
Thanku sir 😊,0.0
Thank you sir for motivating as always ❤️,0.0
Thanks 🙏🙏🙏 sir for giving this idea,0.0
Most powerful motivation sir. Thanks sir love you,0.0
very nice,0.0
Nice 👍👍👍 very helpful,0.0
"its great sir..aapke jaise helping log hai duniya mein aur bhi<a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>",0.0
Nice video sir Thanks For This,0.0
Nice explanation,0.0
Thanks for explaining sir🙏💙,0.0
Kya amazing,0.0
Nice information.,0.0
Greatttttttttttt💓💓,0.0
Great❤️🥳,0.0
Love ❤you🌹 didi😉,0.0
Thank you so much sir ji❤❤,0.0
"Sir , iss chij se mein bhi paresan tha , thanks guru ji 🙏",0.0
Thanki u 🌐🙏,0.0
Thank you for this information<br>I searched it everywhere,0.0
@GATE CSE LECTURES BY AMIT KHURANA thank a lot sir..💓,0.0
Thank you so much sir for the best explainatiom👍👍,0.0
Itna detailed video muze Ece ke bare me kaun dega 😣😒..... Your video is truely very nice ❤,0.0
@Akash Dash oh really 😁thank you soo much .,0.0
Thank you sir it was really helpful,0.0
Nice👍 information... Thank you sir,0.0
Great sir!,0.0
Amazing information mam 👍,0.0
"Thank you sir,",0.0
I am getting CSE in IIT PATNA. It is good? I&#39;m in confusion😵😕,0.0
Superb! Very useful.,0.0
"Thankyou, how to align it with freecode camp curriculum?",0.0
@GATE CSE LECTURES BY AMIT KHURANA  thanks sir apke videos hi kafi hai and yes doubt clear ke lia difficult hota hai but its ok ap free me itna kar rahe ho .u are always god for me.,0.0
Thankiiiiuuuu so much,0.0
Thank you sir❤️✌️,0.0
Thank you for your guidance sir,0.0
Thanks god physics and chemistry present in only 1sy year.,0.0
I really needed this. Thank you Sir 🙏,0.0
is it a good idea if Im in highschool and watch this? Im probably going to have a go at computer science,0.0
"Now, we can understand the reason of hike in price of lemons 🍋. Jokes apart Sir 😅.. Really really nice video sir. ❤️❤️.. Something new to learn 🙏🏼🙏🏼",0.0
Thanks bhaiya 🙏 . This video is so helpful.,0.0
Thank you ☺️,0.0
Great news Sir .. I&#39;m coming 😊🙏,0.0
Do people actually learn stuff from youtube? thanks,0.0
Love your content ❤️,0.0
Thank you sir .,0.0
Sir aap k valuabe informative guidance but kaam ATA h JB bhi hum de-rail hote h target s ....thankyou so much sir,0.0
"I just took a break and found your video notification! 😃 Grt tip for problem solving approach.... Thank u for refreshing the 80-20 rule, I had it in back of my mind. I will surely use it to my benifit! 😁👍",0.0
Thanks 😁,0.0
Thanku Sir❤,0.0
What non fiction books you&#39;ve read during college time or later because you&#39;ve a very good bird eye view<br>   Like u know the law of nature<br>How nature works,0.0
Very cool! Thanks for letting me know 😁,0.0
Agr meh btech cse with specialisation in cyber security and digital forensics choose karj to same syllabus hoga kya?<br><br>Also thanks for the full detailed info❤,0.0
Amazing video.,0.0
Thank you very much sir!,0.0
Love for u....u come as a shining star for me . thanku for everything sir,0.0
That&#39;s a very good way to look at this. Thank you!,0.0
"Super basic stuff, but a great introduction for those unfamiliar and really cool it&#39;s free. But it&#39;s free because this level of knowledge was already freely available basically anywhere so it doesn&#39;t really have the same inherent value as a more advanced course from a school like harvard.",0.0
Thanks sir for lot of the knowledges,0.0
Thanku so much 😍,0.0
Bro many rich people don&#39;t get admission in Harvard. IT&#39;s not about how rich you are. The only thing matter is who hard working you are. Every successfull story have a backup of failure. So bro work Hard. Love from Yazi...,0.0
"Many , many. thanks vor this course 😊",0.0
"As always, much much appreciated for all of this amazing content, thank you ❤",0.0
I feel like am actually in the class at Harvard....thanks to this channel,0.0
"Are there any links to homework assignments? Also, what IDE should I download to start practicing the code provided in the lectures? Thanks!",0.0
"To be honest I have never seen someone teaching that much energetic and attractive  either on internet or face to face.<br>And this man has all the attraction skills you can watch his videos for days and still cant feel board.<br>Any CS student must watch it, thanks to both Harvard and Freecodecamp for providing these useful lectures.",0.0
Thankyou so so much Sir...it really helped alot. I was so puzzled about this branch...and could have wasted so much time on internet if your video was not there...💙💙💙🙏,0.0
Thank you Sir<br>For this video,0.0
Thanks sir 🙏,0.0
Oh that&#39;s nice from freeCodeCamp for CS50 Compilations!!,0.0
I am in 2nd year 4th sem i started preparing from 1st sem onwards... glad that now I figured out that it&#39;s not about learning the proof in the name of concept and being happy.. nor being able to solve super heavy problems that will never appear in exam..preparing short notes remembering everything you studied and applying to as many problems is the key... at the end of the day concept + application = selection.. like my Master said ~\m/~,0.0
thqqq  so much sir ji very nice sir🙏🙏🙏🙏🙏🙏,0.0
sad song sunte sunte adhi zindegi gujar gayi 😒. nice lines sir. thank you.💓,0.0
Thank you sir ✨❤,0.0
"I don&#39;t mean to sound ungrateful. In fact, I am very grateful for these great free learning resources. Still, the instructor muzzled, in spite of being alone on stage, and the closest students are stuffed dolls, shows the absolute state of American universities. At the same time, the muzzling makes it harder to understand for non-native English speakers.",0.0
"Great Explanation sir. <a href=""https://youtu.be/XttFUMETD7g"">https://youtu.be/XttFUMETD7g</a>",0.0
"Thank you, I&#39;ve been avoiding CS50 for the longest time now but it looks like I can&#39;t avoid it anymore",0.0
"24 hours, love it. Pretty sure I can watch this clip till 80.",0.0
"super course, thank you so much.",0.0
Excellent strategy,0.0
many thanks!,0.0
Wonderful presentation! What a teacher. Thank you very much for letting us view this for free!,0.0
Thank u so much,0.0
thank you sir abhi start karta hu,0.0
Great ❤❤❤,0.0
Thanks a lot to Harvard and FreeCodeCamp,0.0
Thanku sir 🙏🏻<br>Advice gudience ke liye 😇🙏🏻🙏🏻<br><br>Lekin ek baat hai ye math physics chemistry ye sala computer me bhi pichha nahi chhod rahe 😩😅😅😅😅,0.0
Thank you freecodecamp for the free stuff &lt;3,0.0
Thank you very much 🙏🏾,0.0
"I love these lectures, so motivating 😊🎉, well done, very well done, thanks to all this life feels better and less depressing",0.0
"Sir you are genuis,<br>Today i got the chance to finally see you. <br>I have studied Lamport’s Clock during my Phd course work now i am using LateX you have us to write papers. <br>I have no words .. you have contributed so much to cs field. <br><br>Very well said: <br>Without being good at mathematics you can’t call yourself programmer.",0.0
Thank you so much sir ji 🙏🙏,0.0
@GATE CSE LECTURES BY AMIT KHURANA  thanks a ton sir🙏,0.0
"I graduated over a year ago from university with a stats degree. Going to lectures was boring and not engaging at all, I feel like I learned nothing despite sitting through 100s of hours of lectures. Now, I&#39;m sitting here on my own time choosing to watch this. It feels like I can watch through this entire thing over the course of a few months. Really shows how important it is to have good lecturers for learning",0.0
